지점,지점명,일시,기온(°C),일조(hr),일사(MJ/m2)
90,속초,2021-01-26 8:00,3.7,0,
90,속초,2021-01-26 9:00,3.9,0,
90,속초,2021-01-26 10:00,4.3,0,
90,속초,2021-01-26 11:00,4.7,0,
90,속초,2021-01-26 12:00,4.6,0,
90,속초,2021-01-26 13:00,4.8,0,
90,속초,2021-01-26 14:00,5.7,0,
90,속초,2021-01-26 15:00,6.5,0.7,
90,속초,2021-01-26 16:00,7.1,0.8,
90,속초,2021-01-26 17:00,8.2,0.2,
90,속초,2021-01-26 18:00,7.5,0,
90,속초,2021-01-26 19:00,7.7,,
90,속초,2021-01-26 20:00,7.3,,
90,속초,2021-01-26 21:00,6.5,,
90,속초,2021-01-26 22:00,5.8,,
90,속초,2021-01-26 23:00,5.1,,
90,속초,2021-01-27 0:00,5.9,,
90,속초,2021-01-27 1:00,5.5,,
90,속초,2021-01-27 2:00,5,,
90,속초,2021-01-27 3:00,4.4,,
90,속초,2021-01-27 4:00,3.4,,
90,속초,2021-01-27 5:00,3.1,,
90,속초,2021-01-27 6:00,2.4,,
90,속초,2021-01-27 7:00,2.1,,
90,속초,2021-01-27 8:00,1.1,0,
90,속초,2021-01-27 9:00,2.4,0.3,
90,속초,2021-01-27 10:00,5.2,0.9,
90,속초,2021-01-27 11:00,6.3,1,
90,속초,2021-01-27 12:00,5.4,1,
90,속초,2021-01-27 13:00,5.2,1,
90,속초,2021-01-27 14:00,5.4,1,
90,속초,2021-01-27 15:00,5.5,1,
90,속초,2021-01-27 16:00,5.4,1,
90,속초,2021-01-27 17:00,5.3,0.7,
90,속초,2021-01-27 18:00,4.2,0,
90,속초,2021-01-27 19:00,2.3,,
90,속초,2021-01-27 20:00,1.9,,
90,속초,2021-01-27 21:00,1.4,,
90,속초,2021-01-27 22:00,1.3,,
90,속초,2021-01-27 23:00,1.6,,
90,속초,2021-01-28 0:00,0.8,,
90,속초,2021-01-28 1:00,1.2,,
90,속초,2021-01-28 2:00,1.8,,
90,속초,2021-01-28 3:00,1.9,,
90,속초,2021-01-28 4:00,0.9,,
90,속초,2021-01-28 5:00,1.2,,
90,속초,2021-01-28 6:00,0.8,,
90,속초,2021-01-28 7:00,-0.5,,
90,속초,2021-01-28 8:00,0.4,0,
90,속초,2021-01-28 9:00,4.4,0.6,
90,속초,2021-01-28 10:00,7.7,1,
90,속초,2021-01-28 11:00,6.6,0.7,
90,속초,2021-01-28 12:00,3.5,0.1,
90,속초,2021-01-28 13:00,2.3,0,
90,속초,2021-01-28 14:00,1.7,0.3,
90,속초,2021-01-28 15:00,2.5,0.4,
90,속초,2021-01-28 16:00,-1,0.5,
90,속초,2021-01-28 17:00,-1.8,0,
90,속초,2021-01-28 18:00,-3.1,0,
90,속초,2021-01-28 19:00,-4.1,,
90,속초,2021-01-28 20:00,-5.3,,
90,속초,2021-01-28 21:00,-6.3,,
90,속초,2021-01-28 22:00,-6.7,,
90,속초,2021-01-28 23:00,-7.1,,
90,속초,2021-01-29 0:00,-7.6,,
90,속초,2021-01-29 1:00,-8,,
90,속초,2021-01-29 2:00,-8.5,,
90,속초,2021-01-29 3:00,-9.4,,
90,속초,2021-01-29 4:00,-9.5,,
90,속초,2021-01-29 5:00,-8.5,,
90,속초,2021-01-29 6:00,-8.1,,
90,속초,2021-01-29 7:00,-8.3,,
90,속초,2021-01-29 8:00,-8.7,0.3,
90,속초,2021-01-29 9:00,-7.8,1,
90,속초,2021-01-29 10:00,-7.1,1,
90,속초,2021-01-29 11:00,-6,1,
90,속초,2021-01-29 12:00,-5.4,1,
90,속초,2021-01-29 13:00,-4,1,
90,속초,2021-01-29 14:00,-3.5,1,
90,속초,2021-01-29 15:00,-3.4,1,
90,속초,2021-01-29 16:00,-2.9,1,
90,속초,2021-01-29 17:00,-3.8,1,
90,속초,2021-01-29 18:00,-4.8,0.2,
90,속초,2021-01-29 19:00,-5,,
90,속초,2021-01-29 20:00,-4.2,,
90,속초,2021-01-29 21:00,-5.3,,
90,속초,2021-01-29 22:00,-5.2,,
90,속초,2021-01-29 23:00,-5.9,,
90,속초,2021-01-30 0:00,-6.7,,
90,속초,2021-01-30 1:00,-6.8,,
90,속초,2021-01-30 2:00,-5.1,,
90,속초,2021-01-30 3:00,-2.4,,
90,속초,2021-01-30 4:00,-2.7,,
90,속초,2021-01-30 5:00,-2.8,,
90,속초,2021-01-30 6:00,-2.4,,
90,속초,2021-01-30 7:00,-0.8,,
90,속초,2021-01-30 8:00,-0.5,0,
90,속초,2021-01-30 9:00,-0.5,0,
90,속초,2021-01-30 10:00,1.1,0.6,
90,속초,2021-01-30 11:00,2.9,0.9,
90,속초,2021-01-30 12:00,3.1,1,
90,속초,2021-01-30 13:00,3.8,1,
90,속초,2021-01-30 14:00,4,1,
90,속초,2021-01-30 15:00,4.8,1,
90,속초,2021-01-30 16:00,4.6,1,
90,속초,2021-01-30 17:00,4,1,
90,속초,2021-01-30 18:00,2.8,0.3,
90,속초,2021-01-30 19:00,2.7,,
90,속초,2021-01-30 20:00,2.1,,
90,속초,2021-01-30 21:00,2.3,,
90,속초,2021-01-30 22:00,2.4,,
90,속초,2021-01-30 23:00,2.1,,
90,속초,2021-01-31 0:00,2.4,,
90,속초,2021-01-31 1:00,0.5,,
90,속초,2021-01-31 2:00,-0.3,,
90,속초,2021-01-31 3:00,-0.8,,
90,속초,2021-01-31 4:00,-0.8,,
90,속초,2021-01-31 5:00,-1.1,,
90,속초,2021-01-31 6:00,-2.3,,
90,속초,2021-01-31 7:00,-1.8,,
90,속초,2021-01-31 8:00,-1.4,0.2,
90,속초,2021-01-31 9:00,-0.6,0.9,
90,속초,2021-01-31 10:00,3.8,1,
90,속초,2021-01-31 11:00,4.7,1,
90,속초,2021-01-31 12:00,6.3,1,
90,속초,2021-01-31 13:00,6.7,1,
90,속초,2021-01-31 14:00,7.6,1,
90,속초,2021-01-31 15:00,7.7,1,
90,속초,2021-01-31 16:00,8,1,
90,속초,2021-01-31 17:00,6.6,0.8,
90,속초,2021-01-31 18:00,5.5,0,
90,속초,2021-01-31 19:00,4.9,,
90,속초,2021-01-31 20:00,3.7,,
90,속초,2021-01-31 21:00,3.1,,
90,속초,2021-01-31 22:00,3.3,,
90,속초,2021-01-31 23:00,3.8,,
90,속초,2021-02-01 0:00,3.5,,
90,속초,2021-02-01 1:00,2.6,,
90,속초,2021-02-01 2:00,3.5,,
90,속초,2021-02-01 3:00,4.2,,
90,속초,2021-02-01 4:00,3.5,,
90,속초,2021-02-01 5:00,3,,
90,속초,2021-02-01 6:00,3.2,,
90,속초,2021-02-01 7:00,3.8,,
90,속초,2021-02-01 8:00,4.9,0,
90,속초,2021-02-01 9:00,7.7,0.9,
90,속초,2021-02-01 10:00,9.4,1,
90,속초,2021-02-01 11:00,12,1,
90,속초,2021-02-01 12:00,11.9,1,
90,속초,2021-02-01 13:00,12.9,1,
90,속초,2021-02-01 14:00,13.3,1,
90,속초,2021-02-01 15:00,13.1,1,
90,속초,2021-02-01 16:00,12.2,1,
90,속초,2021-02-01 17:00,11.3,1,
90,속초,2021-02-01 18:00,10.5,0,
90,속초,2021-02-01 19:00,9.6,,
90,속초,2021-02-01 20:00,8.3,,
90,속초,2021-02-01 21:00,7.3,,
90,속초,2021-02-01 22:00,6.7,,
90,속초,2021-02-01 23:00,5.6,,
90,속초,2021-02-02 0:00,3.6,,
90,속초,2021-02-02 1:00,2,,
90,속초,2021-02-02 2:00,0.7,,
90,속초,2021-02-02 3:00,-0.8,,
90,속초,2021-02-02 4:00,-2.2,,
90,속초,2021-02-02 5:00,-3.1,,
90,속초,2021-02-02 6:00,-3.6,,
90,속초,2021-02-02 7:00,-3.9,,
90,속초,2021-02-02 8:00,-3.6,0.3,
90,속초,2021-02-02 9:00,-2.8,1,
90,속초,2021-02-02 10:00,-1.7,1,
90,속초,2021-02-02 11:00,-0.2,1,
90,속초,2021-02-02 12:00,-0.8,1,
90,속초,2021-02-02 13:00,0,1,
90,속초,2021-02-02 14:00,-0.6,1,
90,속초,2021-02-02 15:00,-1,1,
90,속초,2021-02-02 16:00,-1.3,1,
90,속초,2021-02-02 17:00,-2.4,1,
90,속초,2021-02-02 18:00,-3.1,0.3,
90,속초,2021-02-02 19:00,-3.7,,
90,속초,2021-02-02 20:00,-4.1,,
90,속초,2021-02-02 21:00,-4.2,,
90,속초,2021-02-02 22:00,-4.3,,
90,속초,2021-02-02 23:00,-5.2,,
90,속초,2021-02-03 0:00,-5.5,,
90,속초,2021-02-03 1:00,-6.5,,
90,속초,2021-02-03 2:00,-6.5,,
90,속초,2021-02-03 3:00,-6.8,,
90,속초,2021-02-03 4:00,-7.2,,
90,속초,2021-02-03 5:00,-7.3,,
90,속초,2021-02-03 6:00,-7.3,,
90,속초,2021-02-03 7:00,-6.2,,
90,속초,2021-02-03 8:00,-6.4,0.3,
90,속초,2021-02-03 9:00,-5,1,
90,속초,2021-02-03 10:00,-2.4,1,
90,속초,2021-02-03 11:00,-1.9,1,
90,속초,2021-02-03 12:00,-0.4,1,
90,속초,2021-02-03 13:00,0.6,1,
90,속초,2021-02-03 14:00,1.4,1,
90,속초,2021-02-03 15:00,1.2,1,
90,속초,2021-02-03 16:00,1.7,1,
90,속초,2021-02-03 17:00,1,0.8,
90,속초,2021-02-03 18:00,0.5,0.3,
90,속초,2021-02-03 19:00,0.5,,
90,속초,2021-02-03 20:00,0.5,,
90,속초,2021-02-03 21:00,0.6,,
90,속초,2021-02-03 22:00,0.2,,
90,속초,2021-02-03 23:00,0.8,,
90,속초,2021-02-04 0:00,-0.8,,
90,속초,2021-02-04 1:00,-0.1,,
90,속초,2021-02-04 2:00,-0.1,,
90,속초,2021-02-04 3:00,-0.7,,
90,속초,2021-02-04 4:00,-0.5,,
90,속초,2021-02-04 5:00,-1.8,,
90,속초,2021-02-04 6:00,-2.4,,
90,속초,2021-02-04 7:00,-2.3,,
90,속초,2021-02-04 8:00,-2,0.4,
90,속초,2021-02-04 9:00,-0.7,1,
90,속초,2021-02-04 10:00,-0.7,1,
90,속초,2021-02-04 11:00,0.7,1,
90,속초,2021-02-04 12:00,2.5,1,
90,속초,2021-02-04 13:00,2,1,
90,속초,2021-02-04 14:00,2.3,1,
90,속초,2021-02-04 15:00,1.9,1,
90,속초,2021-02-04 16:00,2.3,1,
90,속초,2021-02-04 17:00,2,1,
90,속초,2021-02-04 18:00,0.4,0.4,
90,속초,2021-02-04 19:00,0.1,,
90,속초,2021-02-04 20:00,0.1,,
90,속초,2021-02-04 21:00,-0.1,,
90,속초,2021-02-04 22:00,0.2,,
90,속초,2021-02-04 23:00,1.1,,
90,속초,2021-02-05 0:00,0.2,,
90,속초,2021-02-05 1:00,0.1,,
90,속초,2021-02-05 2:00,1.1,,
90,속초,2021-02-05 3:00,1.5,,
90,속초,2021-02-05 4:00,2.4,,
90,속초,2021-02-05 5:00,1.8,,
90,속초,2021-02-05 6:00,2.4,,
90,속초,2021-02-05 7:00,3.3,,
90,속초,2021-02-05 8:00,3.1,0.1,
90,속초,2021-02-05 9:00,4.7,1,
90,속초,2021-02-05 10:00,5.1,1,
90,속초,2021-02-05 11:00,7.5,1,
90,속초,2021-02-05 12:00,7.2,0.9,
90,속초,2021-02-05 13:00,7.5,1,
90,속초,2021-02-05 14:00,7.8,1,
90,속초,2021-02-05 15:00,8.9,1,
90,속초,2021-02-05 16:00,7.6,1,
90,속초,2021-02-05 17:00,7.1,0.9,
90,속초,2021-02-05 18:00,5.5,0,
90,속초,2021-02-05 19:00,5.4,,
90,속초,2021-02-05 20:00,5.6,,
90,속초,2021-02-05 21:00,5,,
90,속초,2021-02-05 22:00,5.6,,
90,속초,2021-02-05 23:00,6.2,,
90,속초,2021-02-06 0:00,5.8,,
90,속초,2021-02-06 1:00,5.9,,
90,속초,2021-02-06 2:00,5.6,,
90,속초,2021-02-06 3:00,6.1,,
90,속초,2021-02-06 4:00,6.2,,
90,속초,2021-02-06 5:00,6.4,,
90,속초,2021-02-06 6:00,6.8,,
90,속초,2021-02-06 7:00,6.7,,
90,속초,2021-02-06 8:00,6.9,0,
90,속초,2021-02-06 9:00,7.9,0.7,
90,속초,2021-02-06 10:00,8.9,1,
90,속초,2021-02-06 11:00,9.8,1,
90,속초,2021-02-06 12:00,10.7,1,
90,속초,2021-02-06 13:00,11.8,1,
90,속초,2021-02-06 14:00,12,1,
90,속초,2021-02-06 15:00,11.5,1,
90,속초,2021-02-06 16:00,11.6,1,
90,속초,2021-02-06 17:00,10.7,1,
90,속초,2021-02-06 18:00,9.4,0,
90,속초,2021-02-06 19:00,8.6,,
90,속초,2021-02-06 20:00,6.7,,
90,속초,2021-02-06 21:00,8.4,,
90,속초,2021-02-06 22:00,9.1,,
90,속초,2021-02-06 23:00,8.6,,
90,속초,2021-02-07 0:00,8.6,,
90,속초,2021-02-07 1:00,8.6,,
90,속초,2021-02-07 2:00,6.6,,
90,속초,2021-02-07 3:00,6.4,,
90,속초,2021-02-07 4:00,5.6,,
90,속초,2021-02-07 5:00,5.2,,
90,속초,2021-02-07 6:00,4.7,,
90,속초,2021-02-07 7:00,4.2,,
90,속초,2021-02-07 8:00,4.3,0,
90,속초,2021-02-07 9:00,4.7,0,
90,속초,2021-02-07 10:00,5.5,0.4,
90,속초,2021-02-07 11:00,6.6,1,
90,속초,2021-02-07 12:00,7.1,0.5,
90,속초,2021-02-07 13:00,5.2,0,
90,속초,2021-02-07 14:00,5,0,
90,속초,2021-02-07 15:00,3.5,0,
90,속초,2021-02-07 16:00,3,0,
90,속초,2021-02-07 17:00,3,0,
90,속초,2021-02-07 18:00,2.8,0,
90,속초,2021-02-07 19:00,2.8,,
90,속초,2021-02-07 20:00,2,,
90,속초,2021-02-07 21:00,2,,
90,속초,2021-02-07 22:00,-0.1,,
90,속초,2021-02-07 23:00,-0.2,,
90,속초,2021-02-08 0:00,0,,
90,속초,2021-02-08 1:00,-0.7,,
90,속초,2021-02-08 2:00,-1,,
90,속초,2021-02-08 3:00,-1.4,,
90,속초,2021-02-08 4:00,-1.3,,
90,속초,2021-02-08 5:00,-1.7,,
90,속초,2021-02-08 6:00,-2.1,,
90,속초,2021-02-08 7:00,-2,,
90,속초,2021-02-08 8:00,-1.7,0.4,
90,속초,2021-02-08 9:00,-1.4,1,
90,속초,2021-02-08 10:00,-0.8,1,
90,속초,2021-02-08 11:00,0.1,1,
90,속초,2021-02-08 12:00,1.1,1,
90,속초,2021-02-08 13:00,0.1,1,
90,속초,2021-02-08 14:00,0.1,1,
90,속초,2021-02-08 15:00,0.1,1,
90,속초,2021-02-08 16:00,0.4,1,
90,속초,2021-02-08 17:00,1,1,
90,속초,2021-02-08 18:00,-0.5,0.5,
90,속초,2021-02-08 19:00,-1.1,,
90,속초,2021-02-08 20:00,-1.5,,
90,속초,2021-02-08 21:00,-1.9,,
90,속초,2021-02-08 22:00,-2.6,,
90,속초,2021-02-08 23:00,-3,,
90,속초,2021-02-09 0:00,-3.6,,
93,북춘천,2021-01-01 1:00,-11.4,,
93,북춘천,2021-01-01 2:00,-12.7,,
93,북춘천,2021-01-01 3:00,-13.6,,
93,북춘천,2021-01-01 4:00,-14,,
93,북춘천,2021-01-01 5:00,-14.2,,
93,북춘천,2021-01-01 6:00,-14.1,,
93,북춘천,2021-01-01 7:00,-14.5,,
93,북춘천,2021-01-01 8:00,-14.8,0,0
93,북춘천,2021-01-01 9:00,-12.2,0.7,0.37
93,북춘천,2021-01-01 10:00,-8.8,1,0.96
93,북춘천,2021-01-01 11:00,-6.4,1,1.4
93,북춘천,2021-01-01 12:00,-3.9,1,1.72
93,북춘천,2021-01-01 13:00,-2.6,1,1.84
93,북춘천,2021-01-01 14:00,-1.5,1,1.74
93,북춘천,2021-01-01 15:00,0.3,1,1.3
93,북춘천,2021-01-01 16:00,-0.2,1,0.93
93,북춘천,2021-01-01 17:00,-1.1,0.9,0.29
93,북춘천,2021-01-01 18:00,-2.3,0,0.01
93,북춘천,2021-01-01 19:00,-4.7,,
93,북춘천,2021-01-01 20:00,-5.5,,
93,북춘천,2021-01-01 21:00,-5.3,,
93,북춘천,2021-01-01 22:00,-6,,
93,북춘천,2021-01-01 23:00,-4.3,,
93,북춘천,2021-01-02 0:00,-3.5,,
93,북춘천,2021-01-02 1:00,-4.4,,
93,북춘천,2021-01-02 2:00,-7.2,,
93,북춘천,2021-01-02 3:00,-4.8,,
93,북춘천,2021-01-02 4:00,-5.6,,
93,북춘천,2021-01-02 5:00,-6.2,,
93,북춘천,2021-01-02 6:00,-6.6,,
93,북춘천,2021-01-02 7:00,-8.8,,
93,북춘천,2021-01-02 8:00,-11.6,0,0
93,북춘천,2021-01-02 9:00,-9.4,0.8,0.32
93,북춘천,2021-01-02 10:00,-6.9,1,0.95
93,북춘천,2021-01-02 11:00,-5,1,1.46
93,북춘천,2021-01-02 12:00,-3.7,1,1.79
93,북춘천,2021-01-02 13:00,-2.2,1,1.91
93,북춘천,2021-01-02 14:00,-1.2,1,1.82
93,북춘천,2021-01-02 15:00,-1,1,1.5
93,북춘천,2021-01-02 16:00,-1.5,1,0.97
93,북춘천,2021-01-02 17:00,-2.7,1,0.37
93,북춘천,2021-01-02 18:00,-3.6,0.1,0.01
93,북춘천,2021-01-02 19:00,-6.1,,
93,북춘천,2021-01-02 20:00,-7.7,,
93,북춘천,2021-01-02 21:00,-7.9,,
93,북춘천,2021-01-02 22:00,-9,,
93,북춘천,2021-01-02 23:00,-9,,
93,북춘천,2021-01-03 0:00,-9.4,,
93,북춘천,2021-01-03 1:00,-10.7,,
93,북춘천,2021-01-03 2:00,-11.2,,
93,북춘천,2021-01-03 3:00,-11.7,,
93,북춘천,2021-01-03 4:00,-11.8,,
93,북춘천,2021-01-03 5:00,-11.6,,
93,북춘천,2021-01-03 6:00,-13,,
93,북춘천,2021-01-03 7:00,-13.8,,
93,북춘천,2021-01-03 8:00,-14.4,0,0
93,북춘천,2021-01-03 9:00,-11.6,0.8,0.29
93,북춘천,2021-01-03 10:00,-7.6,1,0.89
93,북춘천,2021-01-03 11:00,-5.7,1,1.4
93,북춘천,2021-01-03 12:00,-4.3,1,1.75
93,북춘천,2021-01-03 13:00,-2.3,1,1.76
93,북춘천,2021-01-03 14:00,-1.6,1,1.35
93,북춘천,2021-01-03 15:00,-1.3,0.8,0.82
93,북춘천,2021-01-03 16:00,-1.7,0.1,0.52
93,북춘천,2021-01-03 17:00,-2.3,0.7,0.3
93,북춘천,2021-01-03 18:00,-4.5,0,0.01
93,북춘천,2021-01-03 19:00,-6.4,,
93,북춘천,2021-01-03 20:00,-8,,
93,북춘천,2021-01-03 21:00,-8.3,,
93,북춘천,2021-01-03 22:00,-8.8,,
93,북춘천,2021-01-03 23:00,-9.1,,
93,북춘천,2021-01-04 0:00,-10.1,,
93,북춘천,2021-01-04 1:00,-10.5,,
93,북춘천,2021-01-04 2:00,-11.7,,
93,북춘천,2021-01-04 3:00,-12.5,,
93,북춘천,2021-01-04 4:00,-12.8,,
93,북춘천,2021-01-04 5:00,-13.4,,
93,북춘천,2021-01-04 6:00,-13.6,,
93,북춘천,2021-01-04 7:00,-13.9,,
93,북춘천,2021-01-04 8:00,-14.3,0,0
93,북춘천,2021-01-04 9:00,-11.6,0.7,0.33
93,북춘천,2021-01-04 10:00,-8.9,1,0.93
93,북춘천,2021-01-04 11:00,-6.6,1,1.32
93,북춘천,2021-01-04 12:00,-4.3,1,1.53
93,북춘천,2021-01-04 13:00,-2.9,1,1.67
93,북춘천,2021-01-04 14:00,-1.9,1,1.51
93,북춘천,2021-01-04 15:00,-1.3,1,1
93,북춘천,2021-01-04 16:00,-0.8,1,0.79
93,북춘천,2021-01-04 17:00,-1.1,0.1,0.19
93,북춘천,2021-01-04 18:00,-2.1,0,0
93,북춘천,2021-01-04 19:00,-2.4,,
93,북춘천,2021-01-04 20:00,-2.5,,
93,북춘천,2021-01-04 21:00,-2.4,,
93,북춘천,2021-01-04 22:00,-2.6,,
93,북춘천,2021-01-04 23:00,-3.6,,
93,북춘천,2021-01-05 0:00,-3.8,,
93,북춘천,2021-01-05 1:00,-4.3,,
93,북춘천,2021-01-05 2:00,-5.1,,
93,북춘천,2021-01-05 3:00,-5.4,,
93,북춘천,2021-01-05 4:00,-6.8,,
93,북춘천,2021-01-05 5:00,-7.1,,
93,북춘천,2021-01-05 6:00,-7.8,,
93,북춘천,2021-01-05 7:00,-8.7,,
93,북춘천,2021-01-05 8:00,-9.3,0,0
93,북춘천,2021-01-05 9:00,-7.2,0.3,0.19
93,북춘천,2021-01-05 10:00,-4.7,1,0.79
93,북춘천,2021-01-05 11:00,-4,1,1.41
93,북춘천,2021-01-05 12:00,-2.8,1,1.76
93,북춘천,2021-01-05 13:00,-2.7,1,1.93
93,북춘천,2021-01-05 14:00,-2.1,1,1.85
93,북춘천,2021-01-05 15:00,-2.3,1,1.56
93,북춘천,2021-01-05 16:00,-2.7,1,1.05
93,북춘천,2021-01-05 17:00,-3.8,1,0.45
93,북춘천,2021-01-05 18:00,-5.7,0.2,0.02
93,북춘천,2021-01-05 19:00,-7.5,,
93,북춘천,2021-01-05 20:00,-8.9,,
93,북춘천,2021-01-05 21:00,-10.1,,
93,북춘천,2021-01-05 22:00,-10.4,,
93,북춘천,2021-01-05 23:00,-12.1,,
93,북춘천,2021-01-06 0:00,-13.1,,
93,북춘천,2021-01-06 1:00,-14.1,,
93,북춘천,2021-01-06 2:00,-14.1,,
93,북춘천,2021-01-06 3:00,-15.2,,
93,북춘천,2021-01-06 4:00,-15.5,,
93,북춘천,2021-01-06 5:00,-16,,
93,북춘천,2021-01-06 6:00,-16.8,,
93,북춘천,2021-01-06 7:00,-16.8,,
93,북춘천,2021-01-06 8:00,-17.6,0,0
93,북춘천,2021-01-06 9:00,-14.8,0.8,0.51
93,북춘천,2021-01-06 10:00,-12.2,1,1.38
93,북춘천,2021-01-06 11:00,-10,1,1.81
93,북춘천,2021-01-06 12:00,-8.2,1,1.88
93,북춘천,2021-01-06 13:00,-6.6,1,1.93
93,북춘천,2021-01-06 14:00,-5.3,1,1.85
93,북춘천,2021-01-06 15:00,-4.9,1,1.52
93,북춘천,2021-01-06 16:00,-4.3,1,1
93,북춘천,2021-01-06 17:00,-4.4,1,0.41
93,북춘천,2021-01-06 18:00,-6.1,0.1,0.02
93,북춘천,2021-01-06 19:00,-7.2,,
93,북춘천,2021-01-06 20:00,-7.1,,
93,북춘천,2021-01-06 21:00,-6.2,,
93,북춘천,2021-01-06 22:00,-7.7,,
93,북춘천,2021-01-06 23:00,-7.8,,
93,북춘천,2021-01-07 0:00,-7.9,,
93,북춘천,2021-01-07 1:00,-8.4,,
93,북춘천,2021-01-07 2:00,-9.8,,
93,북춘천,2021-01-07 3:00,-11.9,,
93,북춘천,2021-01-07 4:00,-13.9,,
93,북춘천,2021-01-07 5:00,-15.1,,
93,북춘천,2021-01-07 6:00,-16.5,,
93,북춘천,2021-01-07 7:00,-17.2,,
93,북춘천,2021-01-07 8:00,-17.9,0,0
93,북춘천,2021-01-07 9:00,-17.9,0,0.11
93,북춘천,2021-01-07 10:00,-16.2,0.7,0.74
93,북춘천,2021-01-07 11:00,-14.9,1,1.44
93,북춘천,2021-01-07 12:00,-13.9,1,1.81
93,북춘천,2021-01-07 13:00,-12.7,1,1.98
93,북춘천,2021-01-07 14:00,-12.4,1,1.91
93,북춘천,2021-01-07 15:00,-12,1,1.61
93,북춘천,2021-01-07 16:00,-12.3,1,1.09
93,북춘천,2021-01-07 17:00,-13.1,1,0.45
93,북춘천,2021-01-07 18:00,-14.2,0.2,0.02
93,북춘천,2021-01-07 19:00,-16.5,,
93,북춘천,2021-01-07 20:00,-17.5,,
93,북춘천,2021-01-07 21:00,-17.6,,
93,북춘천,2021-01-07 22:00,-18.5,,
93,북춘천,2021-01-07 23:00,-17,,
93,북춘천,2021-01-08 0:00,-17.7,,
93,북춘천,2021-01-08 1:00,-18.9,,
93,북춘천,2021-01-08 2:00,-21.2,,
93,북춘천,2021-01-08 3:00,-19.9,,
93,북춘천,2021-01-08 4:00,-20.4,,
93,북춘천,2021-01-08 5:00,-21.6,,
93,북춘천,2021-01-08 6:00,-21.6,,
93,북춘천,2021-01-08 7:00,-22.3,,
93,북춘천,2021-01-08 8:00,-21.9,0,0
93,북춘천,2021-01-08 9:00,-19.2,0.8,0.36
93,북춘천,2021-01-08 10:00,-17.5,1,0.97
93,북춘천,2021-01-08 11:00,-16.4,1,1.49
93,북춘천,2021-01-08 12:00,-15,1,1.85
93,북춘천,2021-01-08 13:00,-13.3,1,2
93,북춘천,2021-01-08 14:00,-11.8,1,1.91
93,북춘천,2021-01-08 15:00,-11.3,1,1.61
93,북춘천,2021-01-08 16:00,-11.3,1,1.1
93,북춘천,2021-01-08 17:00,-12.2,1,0.48
93,북춘천,2021-01-08 18:00,-13.8,0.2,0.03
93,북춘천,2021-01-08 19:00,-15.6,,
93,북춘천,2021-01-08 20:00,-17,,
93,북춘천,2021-01-08 21:00,-18,,
93,북춘천,2021-01-08 22:00,-18.8,,
93,북춘천,2021-01-08 23:00,-18.6,,
93,북춘천,2021-01-09 0:00,-19.7,,
93,북춘천,2021-01-09 1:00,-19.7,,
93,북춘천,2021-01-09 2:00,-19.7,,
93,북춘천,2021-01-09 3:00,-19.6,,
93,북춘천,2021-01-09 4:00,-20.9,,
93,북춘천,2021-01-09 5:00,-21,,
93,북춘천,2021-01-09 6:00,-21.5,,
93,북춘천,2021-01-09 7:00,-21.8,,
93,북춘천,2021-01-09 8:00,-21.9,0,0
93,북춘천,2021-01-09 9:00,-19.3,0.8,0.44
93,북춘천,2021-01-09 10:00,-16.6,1,1.14
93,북춘천,2021-01-09 11:00,-14,1,1.61
93,북춘천,2021-01-09 12:00,-12.4,1,1.82
93,북춘천,2021-01-09 13:00,-9.6,1,1.95
93,북춘천,2021-01-09 14:00,-8.1,1,1.87
93,북춘천,2021-01-09 15:00,-7.6,1,1.55
93,북춘천,2021-01-09 16:00,-7.9,1,1.06
93,북춘천,2021-01-09 17:00,-9,1,0.45
93,북춘천,2021-01-09 18:00,-10.2,0.2,0.03
93,북춘천,2021-01-09 19:00,-12.9,,
93,북춘천,2021-01-09 20:00,-14.3,,
93,북춘천,2021-01-09 21:00,-15.7,,
93,북춘천,2021-01-09 22:00,-16.1,,
93,북춘천,2021-01-09 23:00,-16.1,,
93,북춘천,2021-01-10 0:00,-16.4,,
93,북춘천,2021-01-10 1:00,-17.1,,
93,북춘천,2021-01-10 2:00,-17.2,,
93,북춘천,2021-01-10 3:00,-18.1,,
93,북춘천,2021-01-10 4:00,-18.7,,
93,북춘천,2021-01-10 5:00,-18.8,,
93,북춘천,2021-01-10 6:00,-18.8,,
93,북춘천,2021-01-10 7:00,-19.3,,
93,북춘천,2021-01-10 8:00,-19.7,0,0
93,북춘천,2021-01-10 9:00,-16.7,0.7,0.41
93,북춘천,2021-01-10 10:00,-14.2,1,1.2
93,북춘천,2021-01-10 11:00,-11,1,1.66
93,북춘천,2021-01-10 12:00,-9.1,1,1.78
93,북춘천,2021-01-10 13:00,-8.2,1,1.62
93,북춘천,2021-01-10 14:00,-6.7,1,1.51
93,북춘천,2021-01-10 15:00,-5.1,1,1.49
93,북춘천,2021-01-10 16:00,-4.9,0.4,0.53
93,북춘천,2021-01-10 17:00,-4.9,0.4,0.34
93,북춘천,2021-01-10 18:00,-5.6,0,0.02
93,북춘천,2021-01-10 19:00,-7.6,,
93,북춘천,2021-01-10 20:00,-8.3,,
93,북춘천,2021-01-10 21:00,-9.9,,
93,북춘천,2021-01-10 22:00,-10.4,,
93,북춘천,2021-01-10 23:00,-12.1,,
93,북춘천,2021-01-11 0:00,-13.7,,
93,북춘천,2021-01-11 1:00,-14.1,,
