지점,지점명,일시,기온(°C),습도(%),일조(hr),전운량(10분위)
238,금산,2021-01-04 2:00,-8.9,88,,0
238,금산,2021-01-04 3:00,-9.5,90,,0
238,금산,2021-01-04 4:00,-10,90,,0
238,금산,2021-01-04 5:00,-10.2,91,,0
238,금산,2021-01-04 6:00,-10.3,91,,0
238,금산,2021-01-04 7:00,-10.8,89,,0
238,금산,2021-01-04 8:00,-10.6,89,0,0
238,금산,2021-01-04 9:00,-9.2,88,0.5,6
238,금산,2021-01-04 10:00,-6.2,81,0.9,0
238,금산,2021-01-04 11:00,-2.5,68,1,0
238,금산,2021-01-04 12:00,-0.5,55,1,4
238,금산,2021-01-04 13:00,0,48,0.4,8
238,금산,2021-01-04 14:00,1.8,44,0.1,9
238,금산,2021-01-04 15:00,2.2,44,0.2,9
238,금산,2021-01-04 16:00,2.5,45,0.4,7
238,금산,2021-01-04 17:00,2.1,50,0.1,3
238,금산,2021-01-04 18:00,-0.8,66,0,0
238,금산,2021-01-04 19:00,-2.2,75,,0
238,금산,2021-01-04 20:00,-3.1,80,,5
238,금산,2021-01-04 21:00,-3.4,82,,6
238,금산,2021-01-04 22:00,-3.7,80,,5
238,금산,2021-01-04 23:00,-3.4,83,,9
238,금산,2021-01-05 0:00,-2.8,81,,10
238,금산,2021-01-05 1:00,-2.7,82,,10
238,금산,2021-01-05 2:00,-2.2,82,,10
238,금산,2021-01-05 3:00,-1.8,84,,10
238,금산,2021-01-05 4:00,-1.3,83,,5
238,금산,2021-01-05 5:00,-0.9,92,,10
238,금산,2021-01-05 6:00,0.9,66,,9
238,금산,2021-01-05 7:00,-0.7,81,,0
238,금산,2021-01-05 8:00,-1.4,75,0,0
238,금산,2021-01-05 9:00,-1.7,70,0.1,7
238,금산,2021-01-05 10:00,-1.9,70,0,10
238,금산,2021-01-05 11:00,-1.9,66,0.1,9
238,금산,2021-01-05 12:00,-1,55,0.6,7
238,금산,2021-01-05 13:00,-1.3,48,0.6,9
238,금산,2021-01-05 14:00,-0.5,42,0.8,2
238,금산,2021-01-05 15:00,-0.9,41,1,2
238,금산,2021-01-05 16:00,-1.4,38,1,5
238,금산,2021-01-05 17:00,-2.2,43,0.9,4
238,금산,2021-01-05 18:00,-3.6,50,0,6
238,금산,2021-01-05 19:00,-4.6,53,,0
238,금산,2021-01-05 20:00,-5.2,57,,0
238,금산,2021-01-05 21:00,-6.2,62,,0
238,금산,2021-01-05 22:00,-7.1,64,,0
238,금산,2021-01-05 23:00,-8.3,71,,0
238,금산,2021-01-06 0:00,-9.1,74,,0
238,금산,2021-01-06 1:00,-9.8,80,,0
238,금산,2021-01-06 2:00,-10.4,82,,0
238,금산,2021-01-06 3:00,-11.5,86,,0
238,금산,2021-01-06 4:00,-12.3,86,,0
238,금산,2021-01-06 5:00,-12.7,86,,0
238,금산,2021-01-06 6:00,-13,88,,0
238,금산,2021-01-06 7:00,-13.3,88,,0
238,금산,2021-01-06 8:00,-13.6,87,0,0
238,금산,2021-01-06 9:00,-10.8,82,0.9,0
238,금산,2021-01-06 10:00,-7.8,73,1,0
238,금산,2021-01-06 11:00,-5.7,61,1,1
238,금산,2021-01-06 12:00,-3.6,52,1,2
238,금산,2021-01-06 13:00,-2.1,47,0.9,6
238,금산,2021-01-06 14:00,-1.5,46,1,6
238,금산,2021-01-06 15:00,-2,47,0.9,0
238,금산,2021-01-06 16:00,-1.7,45,0.9,0
238,금산,2021-01-06 17:00,-2.8,50,1,1
238,금산,2021-01-06 18:00,-4.3,57,0,0
238,금산,2021-01-06 19:00,-5.7,66,,2
238,금산,2021-01-06 20:00,-4.1,63,,6
238,금산,2021-01-06 21:00,-4.5,66,,8
238,금산,2021-01-06 22:00,-4.2,91,,10
238,금산,2021-01-06 23:00,-3.5,93,,10
238,금산,2021-01-07 0:00,-3.5,83,,10
238,금산,2021-01-07 1:00,-4.4,75,,10
238,금산,2021-01-07 2:00,-6.6,69,,10
238,금산,2021-01-07 3:00,-7.5,68,,10
238,금산,2021-01-07 4:00,-8.8,81,,6
238,금산,2021-01-07 5:00,-9.8,77,,10
238,금산,2021-01-07 6:00,-11.1,83,,10
238,금산,2021-01-07 7:00,-11.4,63,,9
238,금산,2021-01-07 8:00,-12,60,0,3
238,금산,2021-01-07 9:00,-11.4,57,0.9,0
238,금산,2021-01-07 10:00,-10.6,48,1,0
238,금산,2021-01-07 11:00,-9.7,42,1,0
238,금산,2021-01-07 12:00,-9.2,42,1,3
238,금산,2021-01-07 13:00,-8.8,37,1,4
238,금산,2021-01-07 14:00,-8.8,39,1,0
238,금산,2021-01-07 15:00,-8.9,33,1,2
238,금산,2021-01-07 16:00,-9.7,35,1,3
238,금산,2021-01-07 17:00,-10.7,40,1,0
238,금산,2021-01-07 18:00,-12,45,0,0
238,금산,2021-01-07 19:00,-12.7,43,,3
238,금산,2021-01-07 20:00,-15.1,59,,0
238,금산,2021-01-07 21:00,-16.3,64,,3
238,금산,2021-01-07 22:00,-17.2,68,,0
238,금산,2021-01-07 23:00,-18.3,71,,3
238,금산,2021-01-08 0:00,-18.5,73,,9
238,금산,2021-01-08 1:00,-19.4,77,,0
238,금산,2021-01-08 2:00,-19.3,77,,0
238,금산,2021-01-08 3:00,-19.9,81,,10
238,금산,2021-01-08 4:00,-19.5,80,,0
238,금산,2021-01-08 5:00,-18.7,78,,0
238,금산,2021-01-08 6:00,-19.9,82,,0
238,금산,2021-01-08 7:00,-20.6,84,,0
238,금산,2021-01-08 8:00,-21.1,83,0,9
238,금산,2021-01-08 9:00,-18.8,79,0.9,0
238,금산,2021-01-08 10:00,-15.5,65,1,0
238,금산,2021-01-08 11:00,-13.3,48,1,0
238,금산,2021-01-08 12:00,-11.6,46,1,0
238,금산,2021-01-08 13:00,-10.3,45,1,3
238,금산,2021-01-08 14:00,-9.4,44,1,0
238,금산,2021-01-08 15:00,-9.1,42,1,0
238,금산,2021-01-08 16:00,-9,43,1,0
238,금산,2021-01-08 17:00,-9.6,45,1,0
238,금산,2021-01-08 18:00,-11.1,53,0,0
238,금산,2021-01-08 19:00,-13.2,68,,0
238,금산,2021-01-08 20:00,-14.6,69,,0
238,금산,2021-01-08 21:00,-15.3,75,,0
238,금산,2021-01-08 22:00,-16.4,79,,0
238,금산,2021-01-08 23:00,-16.2,79,,10
238,금산,2021-01-09 0:00,-16.2,80,,10
238,금산,2021-01-09 1:00,-17.2,84,,0
238,금산,2021-01-09 2:00,-18.1,84,,4
238,금산,2021-01-09 3:00,-18.4,83,,0
238,금산,2021-01-09 4:00,-18.8,84,,6
238,금산,2021-01-09 5:00,-19.5,83,,5
238,금산,2021-01-09 6:00,-19.4,84,,0
238,금산,2021-01-09 7:00,-19.8,83,,9
238,금산,2021-01-09 8:00,-20,83,0,1
238,금산,2021-01-09 9:00,-17.6,79,1,0
238,금산,2021-01-09 10:00,-14.7,72,1,0
238,금산,2021-01-09 11:00,-11.2,57,1,0
238,금산,2021-01-09 12:00,-8.2,36,1,3
238,금산,2021-01-09 13:00,-6.4,40,1,5
238,금산,2021-01-09 14:00,-6.4,40,0.6,8
238,금산,2021-01-09 15:00,-7.1,42,0.8,8
238,금산,2021-01-09 16:00,-7.5,45,0.6,0
238,금산,2021-01-09 17:00,-7.9,46,1,5
238,금산,2021-01-09 18:00,-8.8,57,0,0
238,금산,2021-01-09 19:00,-9.4,59,,0
238,금산,2021-01-09 20:00,-9.7,61,,0
238,금산,2021-01-09 21:00,-9.9,65,,9
238,금산,2021-01-09 22:00,-11.5,73,,0
238,금산,2021-01-09 23:00,-12.8,79,,0
238,금산,2021-01-10 0:00,-14,84,,0
238,금산,2021-01-10 1:00,-15.1,85,,0
238,금산,2021-01-10 2:00,-15.5,86,,0
238,금산,2021-01-10 3:00,-15.8,87,,0
238,금산,2021-01-10 4:00,-16.3,87,,6
238,금산,2021-01-10 5:00,-16.8,87,,3
238,금산,2021-01-10 6:00,-17.2,86,,5
238,금산,2021-01-10 7:00,-17.4,85,,0
238,금산,2021-01-10 8:00,-17.7,84,0,1
238,금산,2021-01-10 9:00,-14.8,82,1,0
238,금산,2021-01-10 10:00,-12.1,77,1,0
238,금산,2021-01-10 11:00,-8.9,67,0.9,3
238,금산,2021-01-10 12:00,-4.7,48,1,6
238,금산,2021-01-10 13:00,-3.6,40,0.7,7
238,금산,2021-01-10 14:00,-2.9,36,0.1,9
238,금산,2021-01-10 15:00,-1.8,46,0.4,7
238,금산,2021-01-10 16:00,-1.9,44,0,9
238,금산,2021-01-10 17:00,-2.2,45,0,8
238,금산,2021-01-10 18:00,-2.7,52,0,7
238,금산,2021-01-10 19:00,-4.1,62,,0
238,금산,2021-01-10 20:00,-6.5,69,,0
238,금산,2021-01-10 21:00,-8.2,76,,1
238,금산,2021-01-10 22:00,-9.2,81,,0
238,금산,2021-01-10 23:00,-10.2,84,,0
238,금산,2021-01-11 0:00,-8.8,81,,10
238,금산,2021-01-11 1:00,-7.8,80,,10
238,금산,2021-01-11 2:00,-7.3,76,,10
238,금산,2021-01-11 3:00,-7.5,79,,10
238,금산,2021-01-11 4:00,-7.2,78,,10
238,금산,2021-01-11 5:00,-8.1,83,,10
238,금산,2021-01-11 6:00,-9.2,86,,10
238,금산,2021-01-11 7:00,-9.7,87,,10
238,금산,2021-01-11 8:00,-10.1,88,0,6
238,금산,2021-01-11 9:00,-8.3,83,0,10
238,금산,2021-01-11 10:00,-6.6,75,0,10
238,금산,2021-01-11 11:00,-5.2,63,0,10
238,금산,2021-01-11 12:00,-4.4,64,0,10
238,금산,2021-01-11 13:00,-3.7,61,0,10
238,금산,2021-01-11 14:00,-2.6,61,0,10
238,금산,2021-01-11 15:00,-2,61,0,10
238,금산,2021-01-11 16:00,-2,61,0,9
238,금산,2021-01-11 17:00,-2.3,61,0,10
238,금산,2021-01-11 18:00,-2.8,66,0,9
238,금산,2021-01-11 19:00,-4.8,76,,6
238,금산,2021-01-11 20:00,-6.5,76,,3
238,금산,2021-01-11 21:00,-8.4,84,,6
238,금산,2021-01-11 22:00,-8.6,84,,4
238,금산,2021-01-11 23:00,-9.6,88,,0
238,금산,2021-01-12 0:00,-8.6,85,,0
238,금산,2021-01-12 1:00,-7.9,85,,0
238,금산,2021-01-12 2:00,-7.9,85,,0
238,금산,2021-01-12 3:00,-7.8,86,,0
238,금산,2021-01-12 4:00,-7.8,87,,0
238,금산,2021-01-12 5:00,-8.4,88,,1
238,금산,2021-01-12 6:00,-8.3,89,,1
238,금산,2021-01-12 7:00,-8.2,90,,8
238,금산,2021-01-12 8:00,-8,91,0,9
238,금산,2021-01-12 9:00,-7.2,90,0,9
238,금산,2021-01-12 10:00,-5.1,82,0.8,2
238,금산,2021-01-12 11:00,-2.4,76,1,0
238,금산,2021-01-12 12:00,-0.1,68,1,1
238,금산,2021-01-12 13:00,2,52,1,3
238,금산,2021-01-12 14:00,2.5,44,1,4
238,금산,2021-01-12 15:00,2.6,46,0.9,7
238,금산,2021-01-12 16:00,2.5,49,0.6,8
238,금산,2021-01-12 17:00,2,53,0.1,8
238,금산,2021-01-12 18:00,1.5,60,0,10
238,금산,2021-01-12 19:00,0,82,,9
238,금산,2021-01-12 20:00,-0.2,85,,9
238,금산,2021-01-12 21:00,-0.9,96,,9
238,금산,2021-01-12 22:00,-1.3,97,,9
238,금산,2021-01-12 23:00,-0.8,95,,9
238,금산,2021-01-13 0:00,-2.1,97,,9
238,금산,2021-01-13 1:00,-2.7,98,,5
238,금산,2021-01-13 2:00,-4,97,,0
238,금산,2021-01-13 3:00,-5.2,96,,0
238,금산,2021-01-13 4:00,-4.6,96,,9
238,금산,2021-01-13 5:00,-5.7,95,,0
238,금산,2021-01-13 6:00,-6.4,94,,0
238,금산,2021-01-13 7:00,-6.4,95,,0
238,금산,2021-01-13 8:00,-6.5,94,0,0
238,금산,2021-01-13 9:00,-4.5,94,0.3,0
238,금산,2021-01-13 10:00,-1,86,1,0
238,금산,2021-01-13 11:00,3.7,72,1,0
238,금산,2021-01-13 12:00,8,52,1,0
238,금산,2021-01-13 13:00,9.1,48,0.9,3
238,금산,2021-01-13 14:00,9.4,48,0.6,0
238,금산,2021-01-13 15:00,10.2,46,0.9,0
238,금산,2021-01-13 16:00,9.6,44,1,0
238,금산,2021-01-13 17:00,8.6,50,0.8,0
238,금산,2021-01-13 18:00,7.7,58,0,6
238,금산,2021-01-13 19:00,8.2,65,,9
238,금산,2021-01-13 20:00,8,69,,0
238,금산,2021-01-13 21:00,7.5,74,,0
238,금산,2021-01-13 22:00,7.2,76,,3
238,금산,2021-01-13 23:00,6.5,77,,4
238,금산,2021-01-14 0:00,5.1,84,,7
238,금산,2021-01-14 1:00,3.4,87,,7
238,금산,2021-01-14 2:00,2.4,93,,6
238,금산,2021-01-14 3:00,3.2,90,,0
238,금산,2021-01-14 4:00,1.1,94,,0
238,금산,2021-01-14 5:00,-0.3,94,,0
238,금산,2021-01-14 6:00,-1.8,97,,0
238,금산,2021-01-14 7:00,-2.2,98,,0
238,금산,2021-01-14 8:00,-2.8,96,0,0
238,금산,2021-01-14 9:00,-2.1,98,0.2,0
238,금산,2021-01-14 10:00,0.2,87,1,0
238,금산,2021-01-14 11:00,4,63,1,0
238,금산,2021-01-14 12:00,6.8,33,1,0
238,금산,2021-01-14 13:00,8.5,27,1,0
238,금산,2021-01-14 14:00,10.1,26,1,0
238,금산,2021-01-14 15:00,10.8,24,1,0
238,금산,2021-01-14 16:00,11.5,25,1,0
238,금산,2021-01-14 17:00,8.2,41,1,0
238,금산,2021-01-14 18:00,5,50,0,0
238,금산,2021-01-14 19:00,2,64,,0
238,금산,2021-01-14 20:00,0.3,73,,0
238,금산,2021-01-14 21:00,-0.7,78,,0
238,금산,2021-01-14 22:00,-1.4,78,,0
238,금산,2021-01-14 23:00,-2.1,82,,0
238,금산,2021-01-15 0:00,-2.2,81,,0
238,금산,2021-01-15 1:00,-3,86,,0
238,금산,2021-01-15 2:00,-3.1,84,,0
238,금산,2021-01-15 3:00,-3.5,87,,3
238,금산,2021-01-15 4:00,-2.9,87,,7
238,금산,2021-01-15 5:00,-2,84,,8
238,금산,2021-01-15 6:00,-1.5,83,,9
238,금산,2021-01-15 7:00,-1.9,86,,2
238,금산,2021-01-15 8:00,-1.8,86,0,9
238,금산,2021-01-15 9:00,0.2,79,0.1,7
238,금산,2021-01-15 10:00,3.2,68,0.5,9
238,금산,2021-01-15 11:00,7.6,67,0.1,10
238,금산,2021-01-15 12:00,12.6,58,0.1,8
238,금산,2021-01-15 13:00,13,57,0,9
238,금산,2021-01-15 14:00,13.4,56,0,9
238,금산,2021-01-15 15:00,13.2,59,0,10
238,금산,2021-01-15 16:00,12.7,63,0,10
238,금산,2021-01-15 17:00,11,75,0,10
238,금산,2021-01-15 18:00,10.4,77,0,10
238,금산,2021-01-15 19:00,9,81,,10
238,금산,2021-01-15 20:00,7.3,80,,10
238,금산,2021-01-15 21:00,6,76,,9
238,금산,2021-01-15 22:00,4.9,69,,9
238,금산,2021-01-15 23:00,4,73,,9
238,금산,2021-01-16 0:00,3.2,70,,9
238,금산,2021-01-16 1:00,2.3,70,,9
238,금산,2021-01-16 2:00,1.7,71,,8
238,금산,2021-01-16 3:00,0.4,79,,1
238,금산,2021-01-16 4:00,0.1,81,,8
238,금산,2021-01-16 5:00,0,77,,2
238,금산,2021-01-16 6:00,-0.8,79,,9
238,금산,2021-01-16 7:00,-1,72,,8
238,금산,2021-01-16 8:00,-1.5,70,0,8
238,금산,2021-01-16 9:00,-1.5,66,0,9
238,금산,2021-01-16 10:00,-0.7,62,0.8,8
238,금산,2021-01-16 11:00,-0.1,58,0.7,8
238,금산,2021-01-16 12:00,0.2,50,1,7
238,금산,2021-01-16 13:00,0.8,48,1,1
238,금산,2021-01-16 14:00,0.7,45,1,0
238,금산,2021-01-16 15:00,1.2,44,1,0
238,금산,2021-01-16 16:00,0.6,42,1,0
238,금산,2021-01-16 17:00,-0.5,46,1,0
238,금산,2021-01-16 18:00,-2,54,0.1,4
238,금산,2021-01-16 19:00,-3.3,60,,4
238,금산,2021-01-16 20:00,-4.2,64,,6
238,금산,2021-01-16 21:00,-4.7,66,,7
238,금산,2021-01-16 22:00,-4.8,67,,10
238,금산,2021-01-16 23:00,-4.9,67,,10
238,금산,2021-01-17 0:00,-4.9,63,,10
238,금산,2021-01-17 1:00,-4.9,67,,10
238,금산,2021-01-17 2:00,-5.1,68,,10
238,금산,2021-01-17 3:00,-5.7,65,,9
238,금산,2021-01-17 4:00,-6.3,64,,9
238,금산,2021-01-17 5:00,-7.3,71,,9
238,금산,2021-01-17 6:00,-8.3,77,,0
238,금산,2021-01-17 7:00,-9,80,,0
238,금산,2021-01-17 8:00,-9.2,84,0,0
238,금산,2021-01-17 9:00,-6.5,72,1,0
238,금산,2021-01-17 10:00,-4.8,53,1,0
238,금산,2021-01-17 11:00,-3.5,48,1,0
238,금산,2021-01-17 12:00,-2.3,40,1,0
238,금산,2021-01-17 13:00,-1.2,33,1,0
238,금산,2021-01-17 14:00,-1,34,1,0
238,금산,2021-01-17 15:00,0,36,1,0
238,금산,2021-01-17 16:00,-0.3,37,1,5
238,금산,2021-01-17 17:00,-0.8,44,0.6,5
238,금산,2021-01-17 18:00,-1.5,53,0,8
238,금산,2021-01-17 19:00,-1.7,61,,9
238,금산,2021-01-17 20:00,-2.3,78,,9
238,금산,2021-01-17 21:00,-2.9,87,,10
238,금산,2021-01-17 22:00,-3.4,93,,6
238,금산,2021-01-17 23:00,-4.6,93,,0
238,금산,2021-01-18 0:00,-4.1,93,,0
238,금산,2021-01-18 1:00,-4,92,,9
238,금산,2021-01-18 2:00,-4.8,94,,7
238,금산,2021-01-18 3:00,-4.5,95,,8
238,금산,2021-01-18 4:00,-5.6,95,,2
238,금산,2021-01-18 5:00,-5.6,95,,5
238,금산,2021-01-18 6:00,-5.1,94,,8
238,금산,2021-01-18 7:00,-6.3,95,,5
238,금산,2021-01-18 8:00,-5.5,95,0,8
238,금산,2021-01-18 9:00,-4,95,0,9
238,금산,2021-01-18 10:00,-3,95,0,9
238,금산,2021-01-18 11:00,-1.4,93,0,9
238,금산,2021-01-18 12:00,1.1,80,0.6,8
238,금산,2021-01-18 13:00,2.4,72,0.7,7
238,금산,2021-01-18 14:00,3.2,66,0.9,7
238,금산,2021-01-18 15:00,3.4,55,0.2,10
238,금산,2021-01-18 16:00,3.8,40,0.1,8
238,금산,2021-01-18 17:00,0.3,81,0,10
238,금산,2021-01-18 18:00,-0.1,65,0,2
238,금산,2021-01-18 19:00,-1.1,54,,2
238,금산,2021-01-18 20:00,-2.1,53,,0
238,금산,2021-01-18 21:00,-2.6,54,,0
238,금산,2021-01-18 22:00,-3.7,61,,0
238,금산,2021-01-18 23:00,-4.5,61,,9
238,금산,2021-01-19 0:00,-5.3,63,,0
238,금산,2021-01-19 1:00,-5.6,66,,4
238,금산,2021-01-19 2:00,-5.9,68,,0
238,금산,2021-01-19 3:00,-7.7,77,,0
238,금산,2021-01-19 4:00,-9,82,,2
238,금산,2021-01-19 5:00,-9.2,84,,0
238,금산,2021-01-19 6:00,-10.2,87,,0
238,금산,2021-01-19 7:00,-10.5,88,,0
238,금산,2021-01-19 8:00,-11,88,0,0
238,금산,2021-01-19 9:00,-8.1,81,1,0
238,금산,2021-01-19 10:00,-6.7,68,1,0
238,금산,2021-01-19 11:00,-4.2,56,1,0
238,금산,2021-01-19 12:00,-2.2,39,1,2
238,금산,2021-01-19 13:00,-1,26,1,0
238,금산,2021-01-19 14:00,0.2,23,1,0
238,금산,2021-01-19 15:00,0.9,22,1,0
238,금산,2021-01-19 16:00,1.1,17,1,1
238,금산,2021-01-19 17:00,0.6,18,1,0
238,금산,2021-01-19 18:00,-2.3,41,0.2,0
238,금산,2021-01-19 19:00,-3.9,50,,0
238,금산,2021-01-19 20:00,-5,54,,0
238,금산,2021-01-19 21:00,-5.9,60,,0
238,금산,2021-01-19 22:00,-6.5,66,,0
238,금산,2021-01-19 23:00,-7.2,67,,0
238,금산,2021-01-20 0:00,-7.9,70,,0
238,금산,2021-01-20 1:00,-8.3,75,,0
238,금산,2021-01-20 2:00,-8.9,76,,0
238,금산,2021-01-20 3:00,-9.3,78,,0
238,금산,2021-01-20 4:00,-9.8,80,,0
238,금산,2021-01-20 5:00,-10.1,82,,0
238,금산,2021-01-20 6:00,-10.5,84,,0
238,금산,2021-01-20 7:00,-10.6,85,,0
238,금산,2021-01-20 8:00,-10.7,87,0,3
238,금산,2021-01-20 9:00,-8.5,79,1,0
238,금산,2021-01-20 10:00,-5.7,68,1,0
238,금산,2021-01-20 11:00,-2.2,58,1,0
238,금산,2021-01-20 12:00,1.9,39,1,0
238,금산,2021-01-20 13:00,4.6,30,1,0
238,금산,2021-01-20 14:00,7,23,1,0
238,금산,2021-01-20 15:00,8,24,1,0
238,금산,2021-01-20 16:00,8.4,24,1,0
238,금산,2021-01-20 17:00,6,37,1,1
238,금산,2021-01-20 18:00,2.9,48,0.2,3
238,금산,2021-01-20 19:00,0.4,58,,4
238,금산,2021-01-20 20:00,-1.2,69,,4
238,금산,2021-01-20 21:00,-2.4,74,,5
238,금산,2021-01-20 22:00,-3.2,78,,5
238,금산,2021-01-20 23:00,-3.4,77,,6
238,금산,2021-01-21 0:00,-2.8,78,,9
238,금산,2021-01-21 1:00,-2.1,74,,9
238,금산,2021-01-21 2:00,-1.3,71,,10
238,금산,2021-01-21 3:00,-1,69,,10
238,금산,2021-01-21 4:00,-0.6,70,,9
238,금산,2021-01-21 5:00,-0.6,71,,9
238,금산,2021-01-21 6:00,-0.5,71,,9
238,금산,2021-01-21 7:00,-0.1,70,,9
238,금산,2021-01-21 8:00,-0.5,73,0,9
238,금산,2021-01-21 9:00,0.8,67,0.6,0
238,금산,2021-01-21 10:00,3.8,60,1,2
238,금산,2021-01-21 11:00,7.4,52,1,4
238,금산,2021-01-21 12:00,8.4,54,0.4,8
238,금산,2021-01-21 13:00,9.1,53,0,10
238,금산,2021-01-21 14:00,9.3,55,0,10
238,금산,2021-01-21 15:00,8.2,83,0,8
238,금산,2021-01-21 16:00,7.9,83,0,10
238,금산,2021-01-21 17:00,6.4,94,0,10
238,금산,2021-01-21 18:00,5.8,98,0,10
238,금산,2021-01-21 19:00,5.2,99,,10
238,금산,2021-01-21 20:00,5,100,,9
238,금산,2021-01-21 21:00,4.8,100,,10
238,금산,2021-01-21 22:00,5,100,,9
238,금산,2021-01-21 23:00,4.5,100,,10
238,금산,2021-01-22 0:00,4.5,100,,10
238,금산,2021-01-22 1:00,4.5,100,,10
238,금산,2021-01-22 2:00,4.6,100,,10
238,금산,2021-01-22 3:00,4.5,100,,9
238,금산,2021-01-22 4:00,4.4,100,,0
238,금산,2021-01-22 5:00,4.4,100,,10
238,금산,2021-01-22 6:00,4.4,100,,0
238,금산,2021-01-22 7:00,4.4,100,,2
238,금산,2021-01-22 8:00,4.8,100,0,0
238,금산,2021-01-22 9:00,4.7,100,0,5
238,금산,2021-01-22 10:00,5.6,100,0,9
238,금산,2021-01-22 11:00,6.6,98,0,9
238,금산,2021-01-22 12:00,8.4,95,0.1,9
238,금산,2021-01-22 13:00,9.6,88,0.1,9
238,금산,2021-01-22 14:00,10.1,84,0.2,9
238,금산,2021-01-22 15:00,10.3,84,0,9
238,금산,2021-01-22 16:00,10.2,84,0,10
238,금산,2021-01-22 17:00,9.8,86,0,9
238,금산,2021-01-22 18:00,8.9,91,0,10
238,금산,2021-01-22 19:00,8.2,94,,9
238,금산,2021-01-22 20:00,7.9,95,,10
238,금산,2021-01-22 21:00,7.4,97,,9
238,금산,2021-01-22 22:00,6.9,98,,10
238,금산,2021-01-22 23:00,7.1,99,,9
238,금산,2021-01-23 0:00,6.7,99,,8
238,금산,2021-01-23 1:00,5.8,100,,8
238,금산,2021-01-23 2:00,5.1,100,,9
238,금산,2021-01-23 3:00,4.7,100,,8
238,금산,2021-01-23 4:00,3.8,100,,9
238,금산,2021-01-23 5:00,3.5,100,,8
238,금산,2021-01-23 6:00,3.2,100,,8
238,금산,2021-01-23 7:00,2.6,100,,7
238,금산,2021-01-23 8:00,3.1,100,0,7
238,금산,2021-01-23 9:00,4,100,0,8
238,금산,2021-01-23 10:00,5.5,100,0,8
238,금산,2021-01-23 11:00,8.5,98,0,10
238,금산,2021-01-23 12:00,10.5,77,0,10
238,금산,2021-01-23 13:00,11,74,0,10
238,금산,2021-01-23 14:00,11,72,0,10
238,금산,2021-01-23 15:00,10.7,72,0,9
238,금산,2021-01-23 16:00,10.4,72,0,10
238,금산,2021-01-23 17:00,10.2,71,0,10
238,금산,2021-01-23 18:00,9.8,71,0,10
238,금산,2021-01-23 19:00,9.4,71,,10
238,금산,2021-01-23 20:00,9,71,,10
238,금산,2021-01-23 21:00,8.7,72,,10
238,금산,2021-01-23 22:00,8.4,71,,9
238,금산,2021-01-23 23:00,8.1,71,,10
238,금산,2021-01-24 0:00,7.8,73,,10
238,금산,2021-01-24 1:00,7.3,74,,8
238,금산,2021-01-24 2:00,5.5,82,,7
238,금산,2021-01-24 3:00,3,91,,5
238,금산,2021-01-24 4:00,1.9,95,,0
238,금산,2021-01-24 5:00,1.2,97,,0
238,금산,2021-01-24 6:00,0.5,98,,0
238,금산,2021-01-24 7:00,-0.1,97,,0
238,금산,2021-01-24 8:00,-0.2,99,0.1,0
238,금산,2021-01-24 9:00,2.1,93,1,0
238,금산,2021-01-24 10:00,6.2,77,1,0
238,금산,2021-01-24 11:00,9.1,65,1,0
238,금산,2021-01-24 12:00,10.3,55,1,2
238,금산,2021-01-24 13:00,11.4,48,1,1
238,금산,2021-01-24 14:00,12.1,45,1,3
238,금산,2021-01-24 15:00,12.7,43,1,4
238,금산,2021-01-24 16:00,12.3,45,1,1
238,금산,2021-01-24 17:00,11.6,47,0.8,7
238,금산,2021-01-24 18:00,9.4,57,0.1,2
238,금산,2021-01-24 19:00,5.2,77,,4
238,금산,2021-01-24 20:00,4.4,79,,8
238,금산,2021-01-24 21:00,3.6,82,,5
238,금산,2021-01-24 22:00,2.7,86,,6
238,금산,2021-01-24 23:00,2.2,88,,6
238,금산,2021-01-25 0:00,2.1,88,,10
238,금산,2021-01-25 1:00,1.8,90,,10
238,금산,2021-01-25 2:00,1.3,92,,8
238,금산,2021-01-25 3:00,1.1,93,,10
238,금산,2021-01-25 4:00,0.8,94,,10
238,금산,2021-01-25 5:00,1,94,,10
238,금산,2021-01-25 6:00,0.7,93,,10
238,금산,2021-01-25 7:00,-0.3,97,,6
238,금산,2021-01-25 8:00,-0.8,98,0,0
238,금산,2021-01-25 9:00,1.8,90,1,1
238,금산,2021-01-25 10:00,6.2,74,1,8
238,금산,2021-01-25 11:00,8.4,63,1,6
238,금산,2021-01-25 12:00,11,50,1,3
238,금산,2021-01-25 13:00,11.7,48,0.7,6
238,금산,2021-01-25 14:00,12.6,44,0.7,9
238,금산,2021-01-25 15:00,13.6,40,1,4
238,금산,2021-01-25 16:00,13.8,38,1,4
238,금산,2021-01-25 17:00,13,37,0.8,0
238,금산,2021-01-25 18:00,9.8,53,0,6
238,금산,2021-01-25 19:00,7,66,,6
238,금산,2021-01-25 20:00,5.6,70,,4
238,금산,2021-01-25 21:00,4,76,,7
238,금산,2021-01-25 22:00,3.3,79,,4
238,금산,2021-01-25 23:00,2.7,82,,4
238,금산,2021-01-26 0:00,2.1,85,,9
238,금산,2021-01-26 1:00,1.9,86,,10
238,금산,2021-01-26 2:00,2.1,85,,9
238,금산,2021-01-26 3:00,2,87,,10
238,금산,2021-01-26 4:00,2.5,85,,10
238,금산,2021-01-26 5:00,2.3,86,,10
238,금산,2021-01-26 6:00,2.4,86,,10
238,금산,2021-01-26 7:00,3.2,84,,10
238,금산,2021-01-26 8:00,2.9,89,0,10
