지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),평균현지기압(hPa),평균상대습도(%),평균풍속(m/s),평균운량(1/10),평균중하층운량(1/10),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균지면온도(°C)
266,광양시,2018-10,15.4,26,6.5,1007.9,59,1.6,4.1,1.8,215.3,61.39,449.91,17.5
266,광양시,2018-11,11.4,20.7,2.1,1012.5,57,1,4,1.6,187.2,60.19,320.23,11.3
266,광양시,2018-12,4.7,16.9,-6.5,1015.1,49,1.8,4.6,1.9,181.1,59.28,279.59,4.6
266,광양시,2019-01,3.4,13.2,-5.6,1014.2,42,2,3.5,1.6,226.8,72.37,344.24,3.7
266,광양시,2019-02,5.5,17.4,-3.3,1012.3,45,1.8,5.7,2.2,184,60.17,369.04,6.1
266,광양시,2019-03,9.9,22,.2,1006.7,48,2.3,4.7,1.9,229,61.73,528.51,11
266,광양시,2019-04,13.6,25.3,1.6,1004.7,56,1.8,5.3,2.4,192.8,49.16,506.21,15.7
266,광양시,2019-05,19.9,31.5,9.3,1002.1,49,1.6,4.8,1.3,289.5,66.74,717.1,22
266,광양시,2019-06,21.8,32.2,13.9,997.4,72,1.2,6,2.4,202.5,46.65,586.69,24.7
266,광양시,2019-07,24.9,33.1,18.5,997,77,1.7,7.2,3.5,157.5,35.63,513.43,26.7
266,광양시,2019-08,26.9,34.8,19.2,997.3,71,1.5,6.1,2.4,200.2,47.99,545.99,29.7
266,광양시,2019-09,22.9,31,14.5,1004.1,75,2,6.9,3.3,123.4,33.11,385.18,23.7
266,광양시,2019-10,17.9,28,7.7,1007.8,61,2,5.1,2.1,216,61.54,436.89,18.7
266,광양시,2019-11,12.1,23.4,1.4,1011.4,56,1.6,4,1.9,180.5,58,324.82,11.8
266,광양시,2019-12,5.7,17.4,-4.1,1014.1,53,1.6,4,1.7,180.1,58.91,275.84,4.6
268,진도군,2016-01,2.3,13.9,-8.6,1023.9,76,3.1,,,105.4,33.53,,2.8
268,진도군,2016-02,3.9,17.9,-5,1023.9,73,3.2,,,164.7,51.91,,4.9
268,진도군,2016-03,7.4,20.1,-4.8,1020.6,76,2.8,,,212.9,57.22,,9.8
268,진도군,2016-04,13.3,24.1,4.1,1012.6,81,2.3,,,188.7,48.1,,16.8
268,진도군,2016-05,17.5,28.4,7.1,1011.2,81,2.2,,,221.2,51.05,,21.8
268,진도군,2016-06,21.4,28.1,11.1,1007,89,1.9,,,138.5,31.99,,25.2
268,진도군,2016-07,25.6,33,19.4,1007,89,2.2,,,202.9,46.08,,30
268,진도군,2016-08,26.7,35.2,17.4,1004.9,81,1.9,,,291.4,70.06,,34.2
268,진도군,2016-09,22.3,30.2,14,1011.4,84,1.6,,,140.5,37.82,,25.7
268,진도군,2016-10,17.6,28.6,4.4,1017,79,2.5,,,97.8,27.9,,17.9
268,진도군,2016-11,10.1,20.3,-.8,1021.4,75,2.8,,,148.2,47.56,,10.3
268,진도군,2016-12,5.8,19.3,-4.3,1023.7,74,3,,,135,43.9,,5.4
268,진도군,2017-01,3.2,13.9,-6,1024.3,70,3.1,,,155.2,49.32,,3.8
268,진도군,2017-02,3.2,14.5,-6.1,1022.9,71,3.4,,,177,57.71,,4.4
268,진도군,2017-03,6.3,17.3,-4.1,1019.1,68,2.5,,,215.9,58.1,,9.5
268,진도군,2017-04,13.3,25.4,-.7,1012.9,70,2.5,,,243.8,62.23,,17
268,진도군,2017-05,17.4,29.8,6.2,1012.2,72,1.9,,,258.1,59.58,,24
268,진도군,2017-06,21,29.6,10.9,1007.9,78,2,,,207.3,47.88,,27
268,진도군,2017-07,26.8,34.5,19.8,1007,85,2.2,,,47.3,11.89,,30.1
268,진도군,2017-08,26.5,34.8,18.5,1006.2,80,2.1,,,180.6,43.41,,33
268,진도군,2017-09,21.6,29,10.8,1011.4,79,1.9,,,187.6,50.46,,27.7
268,진도군,2017-10,16.6,27.3,5.1,1018.4,77,2.3,,,166.2,47.35,,20.6
268,진도군,2017-11,9.1,20.9,-.6,1021.8,71,2.6,,,173.9,55.76,,13.1
268,진도군,2017-12,3.1,13.6,-5,1024.8,72,2.5,,,125.6,40.85,,5.3
268,진도군,2018-01,.9,11.9,-9.5,1023.1,73,2.9,,,117.1,37.22,,2.4
268,진도군,2018-02,1.9,15.1,-8.3,1022.6,65,3,,,160.5,52.33,,3.2
268,진도군,2018-03,8.4,20.9,-3,1018.8,80,2.2,,,148.4,39.99,,11
268,진도군,2018-04,13.5,25.6,.3,1014.8,74,2.6,,,210,53.64,,16.9
268,진도군,2018-05,17.7,27,6.9,1010.7,79,2.2,,,159.8,36.89,,21.3
268,진도군,2018-06,21.4,30.3,12.3,1007,81,1.9,,,206.9,47.77,,27.8
268,진도군,2018-07,26.8,34.6,19.3,1007.1,80,1.9,,,261.5,59.38,,33
268,진도군,2018-08,27.7,35.5,20.9,1005.6,79,2.3,5.6,2.9,237.9,57.16,,33.2
268,진도군,2018-09,21.6,28.9,11.8,1011.5,79,1.8,6.3,3.6,159.6,42.9,,24.4
268,진도군,2018-10,14.9,25.1,4.4,1017.6,71,2.4,4.4,2.8,221.8,63.12,,17.2
268,진도군,2018-11,9.8,18.7,-.3,1022,75,1.8,4.2,2.7,194.5,62.36,,9.9
268,진도군,2018-12,4.5,18.8,-4.7,1025.6,69,3.1,6.8,5,124.7,40.55,,4.6
268,진도군,2019-01,3,10.2,-5.3,1025.3,65,3.1,5.6,4.4,174,55.31,,3.7
268,진도군,2019-02,3.8,15.3,-4.2,1023,67,3.1,6.8,5,140.8,45.94,,4.5
268,진도군,2019-03,7.8,19,-1.9,1017.3,69,2.7,5.5,3.9,204.7,55.16,,9.5
268,진도군,2019-04,12,24.8,-1.1,1014.2,72,2.1,5.9,4.2,173.1,44.23,,14.3
268,진도군,2019-05,17.1,29.4,4.2,1011.6,66,2.1,4.8,2.5,272.9,63.04,,21.3
268,진도군,2019-06,20.4,27.7,10.9,1006.3,80,1.6,5.7,3.4,216.5,50,,24.7
268,진도군,2019-07,24.1,31.1,17.7,1005.1,85,2.2,6.7,4.6,129.6,29.41,,26.7
268,진도군,2019-08,25.9,33.3,17.2,1005.7,80,1.7,5.8,3,208.5,50.04,,30.2
268,진도군,2019-09,22.3,29.6,11.7,1012.3,82,2,6.6,3.6,147.3,39.59,,24.8
268,진도군,2019-10,16.8,26,4.8,1016.9,75,1.7,4.8,2.6,194.8,55.4,,19
268,진도군,2019-11,11.4,21.8,-1.8,1021.2,70,2.5,5,2.8,169.4,54.29,,12.1
268,진도군,2019-12,5.4,16.2,-4,1024.3,72,2.9,6,4.1,124.1,40.36,,5.1
271,봉화,2016-01,-4.3,11,-18.7,983.1,55,1.7,,,196.1,63.57,,-3
271,봉화,2016-02,-1.6,17.7,-17.1,983,54,1.6,,,191.5,60.89,,-.2
271,봉화,2016-03,4.2,18.8,-11.6,981.7,59,1.5,,,195.5,52.62,,5.5
271,봉화,2016-04,11.3,27.1,-2.3,975.3,61,1.7,,,202.1,51.18,,13.3
271,봉화,2016-05,16.3,29.5,2.8,973.9,57,1.8,,,269.7,61.45,,20.4
271,봉화,2016-06,20.7,30.6,5.4,970.8,61,1.5,,,173,39.33,,26.8
271,봉화,2016-07,23.2,32.4,15.4,971.8,79,1.2,,,136.6,30.56,,25.7
271,봉화,2016-08,23.7,35,12,969.6,77,1.4,,,207.7,49.5,,28.3
271,봉화,2016-09,19.1,29,6.4,976.8,83,1.2,,,82.6,22.18,,20.8
271,봉화,2016-10,13,25.9,-.6,981.3,82,1.2,,,142.7,40.95,,14.9
271,봉화,2016-11,4.5,17.7,-8.9,983.3,73,1.2,,,162.2,52.9,,5.8
271,봉화,2016-12,0,14.4,-12.4,983.8,69,1.4,,,228.8,76.19,,.6
271,봉화,2017-01,-3.2,10.8,-17.9,983.6,59,1.6,,,179,61.98,,-1.5
271,봉화,2017-02,-.9,13.5,-13.1,981.6,54,1.8,,,208,68.53,,.5
271,봉화,2017-03,3.7,18.9,-8.1,979.4,57,1.5,,,202.2,54.46,,4.9
271,봉화,2017-04,11.4,28.7,-2.2,974.3,59,1.7,,,218.9,55.49,,12.7
271,봉화,2017-05,17,32,2.8,974.1,58,1.6,,,249.6,56.88,,22.5
271,봉화,2017-06,19.7,33.6,6,971.4,65,1.5,,,228.4,51.92,,25.9
271,봉화,2017-07,24.3,33.8,12.4,971.4,83,1.2,,,122.8,27.47,,26.5
271,봉화,2017-08,22.8,34.6,11.2,971.5,83,1.1,,,123.4,29.37,,25.3
271,봉화,2017-09,17.3,28.6,3.2,976,78,1.2,,,193.9,52.03,,20.3
271,봉화,2017-10,12.5,26.9,-5.1,982.7,78,1.3,,,134.2,38.47,,14.2
271,봉화,2017-11,3.1,18.9,-9.4,982.5,63,1.4,,,187.5,61.13,,3.6
271,봉화,2017-12,-3.9,9.6,-17.2,983.9,56,1.7,,,190.1,63.3,,-3
271,봉화,2018-01,-5.2,9.6,-21.7,982,54,1.7,,,192.9,62.45,,-2.6
271,봉화,2018-02,-3.6,11.9,-20.9,981.8,45,1.6,,,199.5,65.75,,-2.1
271,봉화,2018-03,5.7,22.4,-8.9,980.9,61,1.8,,,212.7,57.33,,6
271,봉화,2018-04,11.4,30.3,-1.9,977,57,1.8,,,225.1,57.07,,12.5
271,봉화,2018-05,15.9,30.1,2.2,973.8,71,1.6,,,194.9,44.46,,18.6
271,봉화,2018-06,20.3,33.2,7.5,971.1,69,1.5,,,190.6,43.33,,26.5
271,봉화,2018-07,25,36.6,10.7,972.6,76,1.4,,,225.3,50.39,,30.5
271,봉화,2018-08,24.7,37.8,13.8,971.7,77,1.3,6.7,2.9,159,37.83,,30.3
271,봉화,2018-09,17.4,27.5,4.6,976.4,79,1.2,6.8,2.8,130.4,34.97,,19.6
271,봉화,2018-10,9.7,23,-2.4,980.1,75,1.4,4.4,2.2,179,51.29,,11.7
271,봉화,2018-11,4.5,18.7,-8.2,984.2,75,1.1,4.3,2.4,156.2,50.9,,5.3
271,봉화,2018-12,-2.1,14.4,-17.1,985.8,61,1.4,4.2,1.6,188,62.62,,-.5
271,봉화,2019-01,-3.2,10.3,-15.6,984.3,54,1.5,3.1,1,218,70.6,,-2.3
271,봉화,2019-02,.2,14,-11.8,983.1,56,1.6,5.2,1.8,181.7,59.89,,1
271,봉화,2019-03,4.7,20.6,-8,977.3,60,1.7,5,2.3,199,53.7,,5.5
271,봉화,2019-04,9.6,25.4,-6.5,976.4,59,1.6,5.2,2.5,187.8,47.64,,11
271,봉화,2019-05,16.5,32.1,.3,974,57,1.7,4.2,.8,273.4,62.38,,20.6
271,봉화,2019-06,19.5,31.5,6.7,970.1,72,1.4,5.8,2.3,203.7,46.32,,24
271,봉화,2019-07,22.9,32.8,12.4,970.1,82,1.3,7.2,3.5,117.4,27.11,,25.4
271,봉화,2019-08,23.7,34.5,12.4,970.8,81,1.3,6.3,2.5,190.2,45.22,,26.7
271,봉화,2019-09,19.6,30.5,8.2,978.3,81,1.3,7.2,3.7,123,34.05,,21.7
271,봉화,2019-10,13,26.7,-1.8,980.8,77,1.4,5.7,2.7,143.5,42.49,,14.7
271,봉화,2019-11,5.3,21.4,-7.6,983.2,75,1.3,4.7,2.3,146.6,47.77,,6.4
271,봉화,2019-12,.2,11.6,-10.3,984.9,69,1.3,3.8,1.9,175.8,58.54,,-.1
272,영주,2016-01,-2.7,11.4,-16.9,997.4,53,4.1,,,194.9,63.16,,-1.9
272,영주,2016-02,.3,14.8,-14.2,997.2,51,3.7,,,189.5,60.25,,1.7
272,영주,2016-03,6.3,20.3,-7.9,995.4,52,2.8,,,202.5,54.49,,9.2
272,영주,2016-04,13.2,28.2,.9,988.5,60,2.5,,,210.2,53.2,,17.3
272,영주,2016-05,18,30.8,6.2,986.9,57,2.6,,,286.3,65.25,,25
272,영주,2016-06,22,31.7,8.6,983.6,69,1.9,,,199.8,45.42,,29.7
272,영주,2016-07,24.2,33.9,16.9,984.4,84,1.5,,,134.2,30.06,,29
272,영주,2016-08,25.5,35.5,11.3,982.2,72,1.8,,,236.5,56.38,1,33.7
272,영주,2016-09,19.9,30.7,8.2,989.6,80,1.3,,,94.7,25.43,,23.2
272,영주,2016-10,13.9,26.6,.7,994.5,75,1.7,,,129.3,37.1,,16.3
272,영주,2016-11,5.8,19.8,-7.3,997.1,65,2.5,,,149.5,48.73,,7
272,영주,2016-12,1.1,13.1,-10.9,997.9,64,3,,,152.8,50.85,,1
272,영주,2017-01,-1.7,12,-15.1,997.8,56,3.8,,,191.7,62.02,,-1.1
272,영주,2017-02,.1,13.9,-10.3,995.9,52,3.9,,,222.2,73.14,,1.7
272,영주,2017-03,5.3,19.8,-5.8,993.2,51,2.9,,,227.4,61.24,,8.3
272,영주,2017-04,13.3,29.3,-.6,987.5,50,2.9,,,237.9,60.29,,16.7
272,영주,2017-05,18.3,31.6,4.6,987.2,53,2.9,,,276.4,63,,25.6
272,영주,2017-06,21.2,34.6,8.3,984.2,59,2.1,,,258.4,58.74,,29.3
272,영주,2017-07,24.9,33.5,15.5,984.1,80,1.5,,,133.3,29.85,,28.9
272,영주,2017-08,23.8,36.4,11.4,984.1,78,1.5,,,162.4,38.68,,28.4
272,영주,2017-09,18.4,29.1,5.8,988.8,74,1.8,,,228.3,61.26,,24
272,영주,2017-10,13.7,27.2,-3.1,995.8,74,1.8,,,180.1,51.65,,17.2
272,영주,2017-11,4.6,20,-7.2,996.3,59,3.2,,,201.2,65.58,,6.8
272,영주,2017-12,-2.5,9.5,-15.4,998.2,53,3.9,,,202.5,67.39,,-1.4
272,영주,2018-01,-3.9,8.4,-19,996.3,52,4.1,,,194.3,62.88,,-2.3
272,영주,2018-02,-1.6,12.2,-16.9,996,40,3.8,,,214.4,70.62,,.8
272,영주,2018-03,7.3,23.2,-6.9,994.4,58,2.6,,,214.3,57.78,,10.2
272,영주,2018-04,12.8,30.9,.4,990.3,54,2.8,,,235.6,59.77,,17.4
272,영주,2018-05,17.1,29.7,3.1,986.8,66,2.1,,,232.1,52.93,,23
272,영주,2018-06,21.9,33.6,10.4,983.8,63,1.9,,,222.9,50.68,,30.2
272,영주,2018-07,26,37.5,13.1,985.1,72,1.7,,,257.3,57.59,,33.9
272,영주,2018-08,25.3,38,15.3,984.2,74,1.4,6.5,3.1,199.4,47.45,,32.5
272,영주,2018-09,18.2,27.5,6,989.3,74,1.6,6.5,3.3,160.2,42.95,,22
272,영주,2018-10,11,24.2,0,993.4,69,2.3,4.7,2.2,220.6,63.17,,14.1
272,영주,2018-11,5.8,18.9,-5.6,997.7,68,2,4.1,2.2,170.4,55.5,,6.9
272,영주,2018-12,-1,14.3,-15.9,1000,55,3.3,4.4,2.1,192.1,63.91,,-.2
272,영주,2019-01,-1.5,8.8,-13.5,998.5,49,3.7,3.6,1.7,214,69.32,,-.7
272,영주,2019-02,1.1,13.1,-9,997.1,52,3.2,5.4,2.2,194.7,64.17,,2.8
272,영주,2019-03,6,20.8,-4.4,990.9,56,3.2,5.1,2.5,218,58.81,,8.2
272,영주,2019-04,11.1,26.5,-2.2,989.7,56,2.6,5.4,2.6,215.5,54.68,,15
272,영주,2019-05,18.1,32.5,2.1,987,51,2.6,4,.9,298.5,68.1,,24.2
272,영주,2019-06,20.9,32.8,9.7,982.9,68,1.7,5.8,2.6,235.9,53.65,,27.6
272,영주,2019-07,23.6,32.9,14,982.6,77,1.4,6.8,3.5,153.5,34.35,,28.2
272,영주,2019-08,24.5,36.2,14.5,983.3,75,1.7,6.3,2.8,202.8,49.93,,29.9
272,영주,2019-09,20.1,30.7,7.8,991,78,1.4,7,3.9,143.3,38.38,,24.4
272,영주,2019-10,13.9,27,.3,993.9,72,2,5.8,2.6,183.5,52.52,,17.4
272,영주,2019-11,6.5,20.9,-6,996.7,67,2.4,4.9,2.3,174.2,56.69,,8.5
272,영주,2019-12,.5,11.8,-10.1,999.1,65,3,4.3,2.1,162.1,53.94,,1.1
273,문경,2016-01,-2.1,11.9,-16.2,1002.9,48,2.4,,,177.2,57.31,,-.1
273,문경,2016-02,.3,13,-10.2,1002.5,46,2.4,,,190.7,60.58,,2.6
273,문경,2016-03,6.5,21.4,-10,1000.4,46,1.9,,,198.8,53.5,,9.2
273,문경,2016-04,13.3,27,2.1,993.4,53,2.1,,,202.2,51.25,,16.1
273,문경,2016-05,18,30,6.3,991.7,51,2,,,272.9,62.28,,23.5
273,문경,2016-06,22,31.3,9.3,988.4,62,1.6,,,183,41.67,,28.6
273,문경,2016-07,24.1,34.3,17.4,988.9,76,1.3,,,136.1,30.52,,28.6
273,문경,2016-08,25.3,36.3,12.3,986.7,66,1.6,,,240.3,57.31,,32.9
273,문경,2016-09,19.4,29.9,8.4,994.1,80,1.2,,,103.3,27.75,,23.4
273,문경,2016-10,13.5,28.1,.9,999.2,75,1.4,,,122.6,35.16,,17.1
273,문경,2016-11,5.5,18.6,-6.2,1002.2,61,1.7,,,155.4,50.57,,8
273,문경,2016-12,1.8,14.5,-8.7,1003.2,57,2,,,146,48.41,,2.7
273,문경,2017-01,-.7,12.6,-10.7,1003.2,49,2.5,,,194.9,62.91,,.3
273,문경,2017-02,.9,14.2,-8.1,1001.2,46,2.7,,,215.5,70.84,,2.5
273,문경,2017-03,6.4,20.2,-4.2,998.2,44,2.3,,,228,61.41,,8.8
273,문경,2017-04,14.1,29.4,2.4,992.5,44,2.3,,,240.7,61.03,,15.8
273,문경,2017-05,19,32.8,6.2,992,47,2.2,,,273.8,62.51,,24.6
273,문경,2017-06,22.1,35.1,9.4,988.8,53,1.8,,,243.2,55.37,,28.3
273,문경,2017-07,25.3,34.1,16.7,988.7,80,1.1,,,121.4,27.21,,28
273,문경,2017-08,24.1,36,13.6,989,77,1.3,,,150.7,35.93,0,27.9
273,문경,2017-09,19.3,28.9,6.5,993.5,70,1.4,,,214.6,57.6,,24.2
273,문경,2017-10,14.3,28.6,-1.2,1000.6,70,1.5,,,169.3,48.52,,17.1
273,문경,2017-11,5.6,20.3,-6.2,1001.6,51,2.2,,,196.9,64.07,,7.7
273,문경,2017-12,-1.4,10.2,-13.1,1003.7,47,2.5,,,176.8,58.64,,-.3
273,문경,2018-01,-3.1,10.3,-16.7,1001.9,46,2.5,,,183.1,59.12,,-1.1
273,문경,2018-02,-.7,14.2,-13.9,1001.5,35,2.6,,,206.5,67.91,,.5
273,문경,2018-03,7.9,24.5,-7.4,999.5,54,2.1,,,198.6,53.53,,8.8
273,문경,2018-04,13.5,32.3,-.7,995.2,49,2.4,,,229.9,58.34,,15.4
273,문경,2018-05,17.8,31.2,5.3,991.6,62,1.9,,,197.8,45.17,,21.2
273,문경,2018-06,22.5,33.5,10.9,988.5,58,1.9,,,189.9,43.24,,28.4
273,문경,2018-07,26.6,37.8,13.4,989.6,70,1.5,,,220.1,49.33,,32.9
273,문경,2018-08,26.6,38.1,16.4,988.6,67,1.7,6.3,2.9,180.1,42.92,,33.3
273,문경,2018-09,19.2,28.8,7.1,993.9,71,1.5,6.3,3,159,42.64,,22.5
273,문경,2018-10,11.7,24.9,-.1,998.4,64,1.8,4.4,1.6,215.4,61.67,,14.5
273,문경,2018-11,6.7,20.4,-4.7,1002.7,61,1.6,4.4,1.9,160.9,52.31,,7.2
273,문경,2018-12,-.2,14,-13.7,1005.4,46,2.3,4.1,1.5,176.4,58.49,,.5
273,문경,2019-01,-.1,9.9,-10.5,1003.9,38,2.6,3.3,1.4,207.9,67.17,,.2
273,문경,2019-02,1.9,14.4,-7.3,1002.5,43,2.2,5.3,1.6,192.5,63.41,,2.8
273,문경,2019-03,7.3,21.7,-3.9,996.1,53,2.5,4.7,1.7,211.1,56.95,,8.7
273,문경,2019-04,12,27,-1.9,994.7,55,2.1,5.3,2.3,189.2,48.04,,14.6
273,문경,2019-05,18.8,32.5,3.5,991.8,52,2.1,3.8,.8,278.7,63.7,,23.7
273,문경,2019-06,21.3,33.5,10.2,987.5,69,1.5,5.6,2.3,207.2,47.17,,27.7
273,문경,2019-07,24.3,34.3,14.8,987.2,78,1.5,6.9,3.4,138,30.92,,27.9
273,문경,2019-08,25.2,35.5,16,987.9,80,1.5,6,2.8,190.1,45.28,,29.7
273,문경,2019-09,20.6,30.4,9.9,995.5,85,1.3,6.8,3.4,129.9,34.8,,23.8
273,문경,2019-10,14.5,27,1.7,998.7,78,1.6,5.1,2.3,184.4,52.73,,17.5
273,문경,2019-11,7.5,23.2,-5.3,1001.7,69,1.8,4.7,2,176.8,57.42,,8.8
273,문경,2019-12,1.1,11,-8.1,1003.7,64,2,4,1.8,151.5,50.22,,1.1
276,청송군,2016-01,-3,13.4,-15.9,997.9,54,1.9,,,164.2,53.02,269.05,-2.7
276,청송군,2016-02,0,18.8,-14.3,997.7,52,1.9,,,174.1,55.23,344,.5
276,청송군,2016-03,5.4,20.9,-10.3,996,56,1.2,,,191.4,51.51,468.14,7.4
276,청송군,2016-04,12.3,26.4,-1.4,989.3,63,1.6,,,195.9,49.66,527.74,14.6
276,청송군,2016-05,16.9,30.8,3,987.7,62,1.6,,,261.4,59.69,686.16,22.7
276,청송군,2016-06,21.2,32.7,6.4,984.3,70,1.3,,,178.7,40.77,571.05,26.8
276,청송군,2016-07,24,34.3,15.8,985.1,80,1,,,153,34.36,528.95,28.8
276,청송군,2016-08,24.6,36.3,12.2,982.8,74,1.1,,,211,50.36,595.73,31.1
276,청송군,2016-09,19.6,30.3,10.1,990.2,83,.8,,,78.8,21.17,310.18,21.8
276,청송군,2016-10,13.8,25.9,1,995.1,83,.9,,,85.6,24.53,274.38,16.7
276,청송군,2016-11,5.5,19.2,-8.2,997.7,73,1,,,130.2,42.33,249.8,6.8
276,청송군,2016-12,1,17.3,-11.1,998.4,69,1.5,,,143.1,47.42,234.08,1.1
276,청송군,2017-01,-2.1,10.9,-16.3,998.3,60,1.7,,,188.5,60.75,300.47,-1.7
276,청송군,2017-02,-.1,15,-12,996.3,55,2,,,202.7,66.63,386.06,.9
276,청송군,2017-03,4.4,19.7,-7.1,993.8,61,1.4,,,200.5,53.98,473.94,6.2
276,청송군,2017-04,12.4,29.7,-2.4,988.2,60,1.7,,,221,56.09,573.31,14.5
276,청송군,2017-05,17.5,34.4,2.3,987.9,59,1.7,,,243.5,55.66,665.08,22.8
276,청송군,2017-06,20.3,35.3,6,985,64,1.5,,,231.6,52.84,652.55,27
276,청송군,2017-07,24.9,35.1,15.2,984.8,81,1,,,129.3,29.02,478.9,29
276,청송군,2017-08,23.9,36.9,12.5,984.8,79,.8,,,143.9,34.34,488.41,27.8
276,청송군,2017-09,18,28.8,4.1,989.5,79,.9,,,160.9,43.19,451.62,21.7
276,청송군,2017-10,13.1,26.8,-3.9,996.4,80,.9,,,93.5,26.76,294.2,15.7
276,청송군,2017-11,4.3,19.6,-7.7,996.9,62,1.6,,,173.4,56.34,302.47,5.3
276,청송군,2017-12,-2.6,10.1,-16.3,998.7,53,2.2,,,195.6,64.79,275.97,-2.5
276,청송군,2018-01,-4,11,-19.8,996.9,55,2.1,,,188,60.63,299.46,-2.9
276,청송군,2018-02,-2.1,13.6,-18.1,996.6,46,2,,,191.4,62.92,362.2,-.3
276,청송군,2018-03,6.3,23.5,-7.6,995.2,66,1.7,,,209.7,56.54,473.31,7
276,청송군,2018-04,12.2,31.5,-.3,991,59,1.9,,,236.3,60.04,565.62,14.9
276,청송군,2018-05,16.8,31.2,3,987.6,70,1.5,,,200,45.71,586.6,21.7
276,청송군,2018-06,20.7,34.7,9.4,984.6,70,1.2,,,178.6,40.75,561.25,26.7
276,청송군,2018-07,25.7,38.1,14,985.8,77,1,,,226.1,50.74,619.03,33.2
276,청송군,2018-08,25.4,38.1,14.1,984.9,76,1.3,6.2,2.4,185.6,44.25,534.08,31.5
276,청송군,2018-09,18.4,28.4,7.2,989.9,82,1,6.7,2.5,116.7,31.3,367.1,21.1
276,청송군,2018-10,10.9,23.3,-2.2,994.1,79,1.3,5.1,2.8,182.6,52.26,398.14,14.3
276,청송군,2018-11,5.4,20.1,-7.1,998.4,77,.9,4.7,2.3,148.1,48.12,280.45,6.9
276,청송군,2018-12,-1.2,15.4,-15,1000.6,64,1.5,4.2,1.2,176.5,58.44,267.29,-.3
276,청송군,2019-01,-1.7,10,-13.5,999,56,1.8,3.3,.7,209.2,67.51,320.71,-1.7
276,청송군,2019-02,.9,13.6,-11.4,997.7,59,1.5,5.5,1.6,187.8,61.78,352.55,1.6
276,청송군,2019-03,5.7,22.2,-6.4,991.6,62,1.9,5.1,1.5,207.9,56.08,474.63,7.1
276,청송군,2019-04,10.2,24.9,-5,990.5,66,1.6,5.3,2,195.7,49.72,510.8,12.3
276,청송군,2019-05,17.1,33,1.8,987.7,67,1.6,4.2,.8,288.2,65.89,717.97,22.4
276,청송군,2019-06,19.6,33.5,8.4,983.7,81,1.2,5.5,2.2,208,47.47,606.1,24.5
276,청송군,2019-07,23.4,33.6,13.5,983.4,88,1.1,7,2.5,143.5,32.18,492.74,26.4
276,청송군,2019-08,24.5,35.5,14,984,88,1.2,5.9,2.3,213.7,50.93,572.43,28.2
276,청송군,2019-09,20,31.4,9.3,991.6,91,.9,7.3,3.1,116.9,31.34,374.38,22.6
276,청송군,2019-10,13.4,26.5,-.2,994.6,88,1.1,5.8,2.9,159.6,45.61,360.61,16.3
276,청송군,2019-11,6.4,21.4,-7.1,997.3,83,1.3,5,2.5,151.5,49.14,285.96,8
276,청송군,2019-12,.3,14.8,-12,999.3,75,1.5,3.7,.9,180.2,59.67,267.34,.3
277,영덕,2016-01,.5,14.9,-13.7,1017.4,43,3.6,,,190.1,61.44,,0
277,영덕,2016-02,2.8,19.3,-5.6,1017.5,47,3.3,,,202.6,64.36,,2.7
277,영덕,2016-03,7.4,20.6,-5.9,1015.8,54,2.8,,,207.2,55.76,,8.7
277,영덕,2016-04,13,27.5,1,1008.7,61,3.4,,,213.4,54.11,,15
277,영덕,2016-05,18.5,32.3,5.5,1006.6,57,3,,,298.3,68.12,,23.1
277,영덕,2016-06,21.7,31.7,9.1,1003.3,72,2.2,,,205.7,46.88,,26.9
277,영덕,2016-07,24.5,35.8,17.4,1003.9,81,1.8,,,173.1,38.85,,29
277,영덕,2016-08,25.7,38.6,15.5,1001.5,76,2.6,,,256,61.08,,31.6
277,영덕,2016-09,20.8,32.2,13.6,1009.3,85,2.5,,,119.3,32.05,,22.6
277,영덕,2016-10,16,27.2,4.8,1014.3,79,2.4,,,136.7,39.18,,16.9
277,영덕,2016-11,9.2,22.2,-2.1,1016.9,63,2.6,,,173.4,56.43,,8.5
277,영덕,2016-12,5,16.7,-5.4,1017.5,52,3.1,,,178.3,59.12,,3.5
277,영덕,2017-01,1.8,12.1,-8.8,1017.8,47,3.4,,,204.2,65.91,,.5
277,영덕,2017-02,3.4,17.4,-7.1,1015.6,43,3.5,,,210,69.01,,3.6
277,영덕,2017-03,7.3,19,-2.7,1013.5,53,3,,,221.4,59.63,,9.1
277,영덕,2017-04,14.8,31.4,1.5,1007.3,53,3,,,245.2,62.19,,16.9
277,영덕,2017-05,19.4,33.1,5.1,1006.6,53,2.8,,,290.3,66.31,,25.3
277,영덕,2017-06,20.8,34.7,9.3,1004.2,68,2.5,,,285.8,65.15,,28.5
277,영덕,2017-07,26.4,38.1,17.3,1003,75,2.2,,,166.3,37.3,,30.3
277,영덕,2017-08,24.4,35,14.9,1003.5,84,2.1,,,180.5,43.04,,28.4
277,영덕,2017-09,20.5,31,11.5,1008.2,74,2.5,,,231.3,62.06,,25
277,영덕,2017-10,15.6,28.4,5,1015.7,75,2.6,,,147.6,42.28,,17.9
277,영덕,2017-11,8.8,22,-4.4,1015.9,45,2.8,,,208.2,67.69,,9.5
277,영덕,2017-12,.9,12.1,-9.4,1018.2,40,3.4,,,219.8,72.83,,.8
